recording id,timestamp [ns],gaze x [px],gaze y [px],azimuth [deg],elevation [deg],worn,fixation id,blink id
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418269756946,1003.9527,500.47702,12.135668,5.00325,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418274756946,1010.10614,505.1832,12.528506,4.700051,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418279756946,1008.93634,499.39697,12.457506,5.06994,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418284756946,1008.36554,500.72394,12.419722,4.9854913,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418289756946,1007.0038,503.7006,12.329809,4.7960563,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418294756946,1009.4609,497.29474,12.492949,5.20388,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418299756946,1007.63666,499.7741,12.373502,5.0464644,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418304756946,1003.1218,498.11307,12.083929,5.154607,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418309756946,1013.1507,501.44955,12.72734,4.9369836,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418314756946,1010.6505,496.8671,12.569931,5.2306066,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418319756946,1011.096,492.3657,12.602374,5.5176587,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418324882946,1011.01013,489.68393,12.599171,5.688837,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418329881946,1004.60455,494.02786,12.18268,5.414789,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418334881946,1004.1925,493.79147,12.1563225,5.430082,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418339881946,1006.4348,494.44296,12.300289,5.3873935,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418344881946,1006.5128,496.171,12.303916,5.2770314,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418349881946,1007.28674,495.3393,12.354452,5.3297534,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418354881946,1009.02954,497.36935,12.465101,5.199324,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418359881946,1008.6468,495.3912,12.442036,5.325778,1.0,248,
d9c1120c-05d9-4559-9b36-0867c9eb36ef,1777344418364881946,1008.98303,496.83066,12.462533,5.2337346,1.0,248,
